stock_id,name,ticker,country,currency,sector,industry,sub_industry,beta,avg_daily_volume,side,posn_shares,cost_basis_local,market_price_local
2552,equity_2552,HEI,DEU,USD,Industrials,Commercial Services & Supplies,Environmental Services,1.26373115,677,SHORT,-13,96.9,87.36
2553,equity_2553,ZTY,CAN,CAD,Telecommunication Services,Telecommunication Services,Integrated Telecommunication Services,1.317385616,9678,LONG,4309,161.54,157.15
2554,equity_2554,GXG,ESP,EUR,Industrials,Transportation,Marine Ports & Services,1.361564089,124733,LONG,7779,118.37,116.33
2555,equity_2555,PWL,USA,CAD,Consumer Discretionary,Consumer Durables & Apparel,Photographic Products,0.506903859,51226,SHORT,-135290,12.01,11.78
2556,equity_2556,RDK,CHN,CNY,Energy,Energy,Oil & Gas Drilling,0.713544196,34558078,SHORT,-4008,518.38,519.24
2557,equity_2557,QHT,FIN,EUR,Financials,Insurance,Insurance Brokers,1.105945147,1806258,SHORT,-6021,144.05,153.56
2558,equity_2558,FTU,USA,USD,Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,1.827069977,955504,LONG,5456,179.49,194.82
2559,equity_2559,EAT,AUS,AUD,Consumer Discretionary,Retailing,Apparel Retail,0.706486837,21731285,SHORT,-4068,198.62,196.42
2560,equity_2560,DAM,DEU,USD,Consumer Discretionary,Hotels Restaurants & Leisure,Casinos & Gaming,0.722709026,40894,SHORT,-1265,164.16,159.54
2561,equity_2561,KVP,DEU,EUR,Financials,Diversified Financials,Specialized Finance,0.820928191,23151,SHORT,-10792,68.39,69.22
2562,equity_2562,IGX,DEU,EUR,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,1.41310987,19099,LONG,19279,108.36,111.61
2563,equity_2563,ANM,ITA,EUR,Health Care,Health Care Equipment & Services,Health Care Distributors,0.614494573,43160026,SHORT,-5072,44.95,43.11
2564,equity_2564,XZN,GRC,EUR,Consumer Staples,Food & Staples Retailing,Hypermarkets and Super Centers,1.659727447,8880,SHORT,-1014,90.67,90.41
2565,equity_2565,OSC,RUS,USD,Financials,Diversified Financials,Consumer Finance,3.925275117,2389,SHORT,-1353,44.77,41.9
2566,equity_2566,XPF,CHE,CHF,Materials,Materials,Aluminum,1.104277054,2170306,LONG,259,103.37,103.45
2567,equity_2567,WUN,HKG,HKD,Consumer Discretionary,Automobiles & Components,Motorcycle Manufacturers,0.627160418,1683941,LONG,1227,578.22,537
2568,equity_2568,OGL,CAN,CAD,Health Care,Pharmaceuticals & Biotechnology,Life Sciences Tools & Services,3.83691362,57863,SHORT,-20870,37.95,39.53
2569,equity_2569,SNJ,DEU,USD,Consumer Discretionary,Retailing,Automotive Retail,0.707427163,4782,SHORT,-209,83.59,89.23
2570,equity_2570,EPZ,NLD,EUR,Industrials,Transportation,Railroads,0.754269922,6931401,SHORT,-4673,56.84,54.85
2571,equity_2571,ZRF,BEL,EUR,Industrials,Capital Goods,Industrial Machinery,4.648731465,10475,SHORT,-7796,57.73,59.3
2572,equity_2572,MPA,GBR,GBP,Consumer Discretionary,Hotels Restaurants & Leisure,Hotels Resorts & Cruise Lines,1.304997522,100842,LONG,22853,28.81,27.89
2573,equity_2573,XXU,USA,USD,Consumer Discretionary,Automobiles & Components,Automobile Manufacturers,1.506710402,5772,LONG,3360,152.84,145.75
2574,equity_2574,TFZ,BEL,EUR,Materials,Materials,Precious Metals & Minerals,1.504021879,4333,SHORT,-3563,159.13,164.58
2575,equity_2575,JJF,FRA,EUR,Financials,Real Estate,Real Estate Development,1.997130146,149714650,SHORT,-69822,6.56,6.78
2576,equity_2576,NTW,DEU,EUR,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,0.993969172,354271,LONG,635,124.21,136.42
2577,equity_2577,VFN,DEU,EUR,Health Care,Health Care Equipment & Services,Health Care Facilities,1.779717052,148756,LONG,1390,103.47,98.04
2578,equity_2578,API,GBR,GBP,Energy,Energy,Oil & Gas Drilling,1.43774684,71875190,SHORT,-27732,122.75,120.71
2579,equity_2579,CMP,DEU,USD,Consumer Discretionary,Retailing,Computer & Electronics Retail,1.699317635,874785,LONG,369734,10.07,10.09
2580,equity_2580,AMW,GRC,EUR,Information Technology,Software & Services,Systems Software,5.173440817,59841702,LONG,6500,169.83,154.58
2581,equity_2581,FYS,NLD,EUR,Consumer Discretionary,Consumer Durables & Apparel,Housewares & Specialties,0.74240858,55094,LONG,6431,37.18,38.83
2582,equity_2582,YSS,BRA,BRL,Industrials,Commercial Services & Supplies,Commercial Printing,1.183943319,17440314,LONG,1816,477.59,493.59
2583,equity_2583,ZGO,BEL,EUR,Industrials,Capital Goods,Construction & Engineering,0.78146024,15017,LONG,2370,130.24,127.14
2584,equity_2584,KFV,NLD,EUR,Consumer Discretionary,Media,Publishing,1.642606555,101411,SHORT,-5082,133.07,135.93
2585,equity_2585,QQV,ESP,EUR,Information Technology,Technology Hardware & Equipment,Communications Equipment,0.542249632,19842,SHORT,-2420,74.73,68.39
2586,equity_2586,NBS,FRA,EUR,Financials,Real Estate,Real Estate Development,0.668637147,5870,SHORT,-7488,170.86,176.77
2587,equity_2587,JXO,RUS,USD,Consumer Discretionary,Retailing,Department Stores,0.727944203,20293,SHORT,-60282,58.04,60.07
2588,equity_2588,HNN,USA,CAD,Health Care,Health Care Equipment & Services,Health Care Technology,0.533161972,2825,LONG,2089,134.24,137.24
2589,equity_2589,FYG,HKG,CNY,Consumer Staples,Food Beverage & Tobacco,Agricultural Products,1.036002222,261695488,LONG,52348,495.48,474.57
2590,equity_2590,ZMI,ESP,EUR,Information Technology,Technology Hardware & Equipment,Electronic Equipment Manufacturers,1.0463424,62419,SHORT,-6446,7.85,8.01
2591,equity_2591,SZL,HKG,HKD,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,0.74553692,13718,SHORT,-1939,1426.02,1270.91
2592,equity_2592,SUO,JPN,JPY,Consumer Discretionary,Consumer Durables & Apparel,Textiles,1.073426869,269432,SHORT,-1159,9455.45,9950.37
2593,equity_2593,GPQ,GBR,GBP,Consumer Discretionary,Media,Advertising,1.25097981,110057,SHORT,-4125,138.75,135.98
2594,equity_2594,PHB,AUS,AUD,Financials,Diversified Financials,Investment Banking & Brokerage,0.803090129,1094714042,SHORT,-130845,20.82,21.67
2595,equity_2595,FIA,CHN,CNY,Information Technology,Software & Services,Internet Software & Services,0.729136186,148571,LONG,5953,1018.25,969.39
2596,equity_2596,EOX,BRA,BRL,Consumer Discretionary,Automobiles & Components,Automobile Manufacturers,2.224361664,502511,LONG,15797,128.77,123.82
2597,equity_2597,HUW,FRA,EUR,Energy,Energy,Oil & Gas Storage & Transportation,1.048905051,44359,SHORT,-18195,86.3,77.87
2598,equity_2598,XXX,GBR,USD,Financials,Real Estate,Mortgage REITs,1.58117296,191815,SHORT,-7796,153.76,151.98
2599,equity_2599,PLL,CHE,CHF,Financials,Real Estate,Industrial REITs,1.599740654,44786737,SHORT,-5121,167.74,181.65
2600,equity_2600,IAK,CHN,CNY,Industrials,Capital Goods,Agricultural & Farm Machinery,0.844868323,14,LONG,37,537.3,560.62
2601,equity_2601,RZI,JPN,JPY,Information Technology,Technology Hardware & Equipment,Technology Distributors,1.152672928,74098,SHORT,-4509,6399.51,6459.2
2602,equity_2602,TPQ,GBR,GBP,Consumer Discretionary,Hotels Restaurants & Leisure,Education Services,0.619987325,14915854,SHORT,-1719,134.66,139
2603,equity_2603,TNL,HKG,HKD,Consumer Discretionary,Consumer Durables & Apparel,Housewares & Specialties,0.932402706,15725,LONG,7271,652.77,694.52
2604,equity_2604,MNN,BEL,EUR,Consumer Discretionary,Consumer Durables & Apparel,Photographic Products,1.421066946,6762,SHORT,-2695,127.85,123.26
2605,equity_2605,JNA,DEU,USD,Financials,Insurance,Property & Casualty Insurance,1.220730867,73351,SHORT,-7596,100.5,100.08
2606,equity_2606,LEC,BRA,BRL,Consumer Staples,Food & Staples Retailing,Food Retail,1.657458681,1148,SHORT,-413,496.19,444.31
2607,equity_2607,WBO,RUS,USD,Consumer Staples,Food & Staples Retailing,Food Retail,1.339850317,5745,SHORT,-1748,132.98,137.26
2608,equity_2608,LTF,AUS,AUD,Materials,Materials,Precious Metals & Minerals,1.478440458,172766,SHORT,-1452,259.66,254.43
2609,equity_2609,OCL,USA,USD,Consumer Discretionary,Retailing,Distributors,0.110735095,723170921,SHORT,-76030,34.71,36.39
2610,equity_2610,AOG,USA,USD,Health Care,Pharmaceuticals & Biotechnology,Biotechnology,1.57417933,1583674483,SHORT,-166051,73.83,70.14
2611,equity_2611,DXG,NLD,EUR,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,1.339284807,211389,LONG,318,33.98,32.42
2612,equity_2612,WPF,NLD,EUR,Financials,Real Estate,Diversified Real Estate Activities,1.473909076,403204,LONG,6246,46.72,47.72
2613,equity_2613,FBA,NLD,EUR,Information Technology,Software & Services,Internet Software & Services,0.633241598,8112,SHORT,-3391,165.14,161.48
2614,equity_2614,OFY,DEU,USD,Consumer Staples,Household & Personal Products,Personal Products,2.365832479,858592,LONG,25837,87.84,90.52
2615,equity_2615,XNH,DEU,EUR,Financials,Real Estate,Industrial REITs,1.575998828,224973,LONG,1741,152.15,163.83
2616,equity_2616,WRC,HKG,HKD,Financials,Real Estate,Real Estate Services,0.947018275,797,LONG,1715,712.96,725.58
2617,equity_2617,TCM,NLD,EUR,Consumer Discretionary,Consumer Durables & Apparel,Home Furnishings,0.86440369,8581020,LONG,16573,156.31,147.75
2618,equity_2618,XAI,DEU,USD,Industrials,Commercial Services & Supplies,Environmental Services,0.980874126,4464,LONG,6155,74.49,76.37
2619,equity_2619,ILK,BRA,BRL,Consumer Discretionary,Media,Movies & Entertainment,0.789649191,6632358,LONG,1784,460.29,503.25
2620,equity_2620,KIB,USA,USD,Financials,Diversified Financials,Other Diversified Financial Services,0.996409705,25772725,SHORT,-2690,137.52,125.55
2621,equity_2621,CAG,NLD,EUR,Energy,Energy,Coal & Consumable Fuels,1.065291899,120828,SHORT,-19820,117.93,110.08
2622,equity_2622,YVV,ESP,EUR,Information Technology,Technology Hardware & Equipment,Semiconductor Equipment,1.067987409,144511,LONG,27223,14.37,14.49
2623,equity_2623,DWN,USA,USD,Financials,Banks,Diversified Banks,1.377793199,7190,LONG,18307,134,142.85
2624,equity_2624,GNE,BEL,EUR,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors,1.807726133,1361869652,LONG,365868,23.4,23.29
2625,equity_2625,GAE,HKG,CNY,Financials,Real Estate,Real Estate Investment Trusts,0.801678702,16095,LONG,47862,272.75,291.81
2626,equity_2626,LBW,DEU,USD,Consumer Staples,Food Beverage & Tobacco,Soft Drinks,1.68494944,18889,LONG,45487,72.55,73.44
2627,equity_2627,TTQ,FRA,EUR,Consumer Discretionary,Consumer Durables & Apparel,Housewares & Specialties,1.388505726,413437,LONG,79899,9.98,10.09
2628,equity_2628,OUJ,CAN,CAD,Consumer Discretionary,Retailing,Automotive Retail,0.966832555,36367,SHORT,-10073,138.77,142.77
2629,equity_2629,JPR,DEU,EUR,Consumer Discretionary,Media,Cable & Satellite,0.792161054,6076,SHORT,-3793,83.23,85.3
2630,equity_2630,TIN,JPN,JPY,Consumer Discretionary,Media,Publishing,1.638384554,196171082,LONG,19893,4408.69,4648.1
2631,equity_2631,PJS,BRA,BRL,Consumer Discretionary,Media,Cable & Satellite,1.201493831,3142488,LONG,1945,506.32,519.68
2632,equity_2632,ICA,BEL,EUR,Consumer Discretionary,Consumer Durables & Apparel,Housewares & Specialties,0.592223062,12227,SHORT,-17068,44.55,46.68
2633,equity_2633,GGW,FIN,EUR,Consumer Discretionary,Retailing,Homefurnishing Retail,2.570650307,93168264,SHORT,-24024,82.43,83.83
2634,equity_2634,DMA,FIN,EUR,Industrials,Capital Goods,Construction & Farm Machinery & Heavy Trucks,1.126289252,219193,SHORT,-11463,103.33,96.13
2635,equity_2635,GAI,FIN,EUR,Consumer Staples,Food Beverage & Tobacco,Soft Drinks,1.118450002,7020,SHORT,-4403,84.11,98.18
2636,equity_2636,LNY,DEU,EUR,Financials,Real Estate,Real Estate Development,1.678635019,4889,LONG,4344,85.5,87.96
2637,equity_2637,PVK,RUS,USD,Telecommunication Services,Telecommunication Services,Wireless Telecommunication Services,0.555725846,17278,SHORT,-43131,39.16,42.38
2638,equity_2638,BIK,USA,USD,Materials,Materials,Metal & Glass Containers,0.525674639,28733,LONG,4354,39.76,39.76
2639,equity_2639,ITT,CAN,CAD,Utilities,Utilities,Water Utilities,1.620394773,16667,LONG,45726,109.22,103.82
2640,equity_2640,JMY,AUS,AUD,Industrials,Commercial Services & Supplies,Office Services & Supplies,0.723057856,59492,SHORT,-3416,102.05,107.91
2641,equity_2641,ADQ,FRA,EUR,Industrials,Transportation,Marine,3.233828816,53397,SHORT,-15233,63.44,63.87
2642,equity_2642,QZF,CHN,CNY,Information Technology,Technology Hardware & Equipment,Communications Equipment,0.529581759,64313961,LONG,6843,618.67,655.5
2643,equity_2643,CBO,DEU,EUR,Financials,Real Estate,Diversified Real Estate Activities,1.331057015,27563,SHORT,-7247,144.68,145.43
2644,equity_2644,EKB,FIN,EUR,Energy,Energy,Oil & Gas Equipment & Services,0.718230215,62929,SHORT,-11263,141.21,130.83
2645,equity_2645,QWT,ESP,EUR,Information Technology,Technology Hardware & Equipment,Office Electronics,1.062295773,19955848,SHORT,-2206,84.56,82.35
2646,equity_2646,SNF,ITA,EUR,Materials,Materials,Steel,1.145493707,1055984,LONG,1227,124.27,130.33
2647,equity_2647,KWF,ITA,EUR,Consumer Discretionary,Consumer Durables & Apparel,Apparel Accessories & Luxury Goods,0.772645719,6560822,SHORT,-70881,12.08,12.55
2648,equity_2648,BVD,DEU,USD,Materials,Materials,Industrial Gases,3.074210159,83013,LONG,65662,8.47,9.1
2649,equity_2649,WGL,GBR,GBP,Information Technology,Technology Hardware & Equipment,Electronic Manufacturing Services,1.21881305,27004,LONG,1222,149.45,148.39
2650,equity_2650,THE,ESP,EUR,Industrials,Transportation,Railroads,0.891926135,1809295,SHORT,-158009,4.7,4.53
2651,equity_2651,RYT,GBR,USD,Financials,Real Estate,Mortgage REITs,1.056313229,102144512,LONG,17105,140.74,143.17
2652,equity_2652,SOV,NLD,EUR,Industrials,Capital Goods,Industrial Conglomerates,0.962219226,1026896,SHORT,-105,87.63,82.69
2653,equity_2653,KWI,HKG,CNY,Information Technology,Technology Hardware & Equipment,Communications Equipment,1.976036774,119,SHORT,-297,605.56,632.74
2654,equity_2654,OOT,FRA,EUR,Consumer Discretionary,Retailing,Computer & Electronics Retail,0.831977085,2204176,LONG,18008,65.42,69.34
2655,equity_2655,UFM,BEL,EUR,Utilities,Utilities,Water Utilities,0.944773846,347171,SHORT,-13993,147.45,142.26
2656,equity_2656,EOG,GBR,GBP,Utilities,Utilities,Electric Utilities,0.926946977,4200132,SHORT,-4647,130.61,125.45
2657,equity_2657,MTJ,FRA,EUR,Health Care,Health Care Equipment & Services,Health Care Distributors,1.255324933,1791,SHORT,-2549,64.89,64.78
2658,equity_2658,IUU,NLD,EUR,Consumer Discretionary,Retailing,Specialty Stores,0.601608711,10434,LONG,7191,118.57,118.94
2659,equity_2659,LRT,GBR,USD,Financials,Real Estate,Office REITs,0.778513801,135553340,LONG,15315,36.85,40.37
2660,equity_2660,TGD,BRA,BRL,Materials,Materials,Construction Materials,1.263329792,1636,SHORT,-4658,461.58,450.26
2661,equity_2661,VQW,ESP,EUR,Financials,Real Estate,Office REITs,2.020635899,26360,LONG,20865,25.18,26.22
2662,equity_2662,LQS,HKG,CNY,Telecommunication Services,Telecommunication Services,Integrated Telecommunication Services,1.314524057,734813,SHORT,-4896,422.57,407.86
2663,equity_2663,EQL,JPN,JPY,Financials,Diversified Financials,Consumer Finance,2.90775796,59283631,SHORT,-5994,12983.24,12998.35
2664,equity_2664,YDW,CHN,CNY,Industrials,Capital Goods,Industrial Machinery,1.505418728,6721909,SHORT,-16806,1257.91,1238.67
2665,equity_2665,EMF,BEL,EUR,Industrials,Capital Goods,Electrical Components & Equipment,1.034538095,35218,LONG,32227,72.75,72.89
2666,equity_2666,QVN,BEL,EUR,Industrials,Commercial Services & Supplies,Environmental Services,1.312615372,61576,LONG,25642,11.72,12.7
2667,equity_2667,SLH,AUS,AUD,Information Technology,Technology Hardware & Equipment,Technology Distributors,2.242258369,0,SHORT,-1,63.93,61.41
2668,equity_2668,NYR,NLD,EUR,Information Technology,Software & Services,Home Entertainment Software,1.905810841,2388829,LONG,7565,102.53,101.23
2669,equity_2669,LHB,BRA,BRL,Financials,Real Estate,Diversified Real Estate Activities,1.607307502,313756,LONG,37047,88.84,94.54
2670,equity_2670,XOZ,FIN,EUR,Materials,Materials,Fertilizers & Agricultural Chemicals,0.982778934,30218494,SHORT,-3043,141.34,128.9
2671,equity_2671,UNO,HKG,HKD,Health Care,Health Care Equipment & Services,Health Care Facilities,0.737692793,527,LONG,506,435.65,434.15
2672,equity_2672,IHO,HKG,HKD,Financials,Insurance,Multi-line Insurance,0.803975716,1036641510,SHORT,-505345,56.08,57.32
2673,equity_2673,ORR,USA,CAD,Utilities,Utilities,Multi-Utilities and Unregulated Power,0.54183448,138548,LONG,14777,99.86,102.86
2674,equity_2674,ZQB,ITA,EUR,Financials,Insurance,Multi-line Insurance,0.989975097,73598,LONG,41167,57.06,53.3
2675,equity_2675,XZB,USA,CAD,Consumer Discretionary,Consumer Durables & Apparel,Household Appliances,1.852872739,2192553,SHORT,-32359,126.72,121.79
2676,equity_2676,IRU,DEU,EUR,Financials,Diversified Financials,Asset Management & Custody Banks,1.600598742,25079,SHORT,-63484,16.81,17.44
2677,equity_2677,XLO,BEL,EUR,Industrials,Transportation,Trucking,0.878777849,123433,SHORT,-2720,95.86,95
2678,equity_2678,OGZ,CHE,CHF,Consumer Discretionary,Consumer Durables & Apparel,Apparel Accessories & Luxury Goods,0.502445492,6333926,SHORT,-15987,74.31,75.1
2679,equity_2679,JWN,CHE,CHF,Financials,Banks,Regional Banks,1.935004498,36791917,LONG,231112,19.13,19.2
2680,equity_2680,SDG,DEU,EUR,Information Technology,Technology Hardware & Equipment,Electronic Manufacturing Services,0.803635887,563,LONG,352,178.45,177.03
2681,equity_2681,VSM,NLD,EUR,Materials,Materials,Fertilizers & Agricultural Chemicals,1.020704063,7678932,SHORT,-2009,99.98,101
2682,equity_2682,TBJ,CHE,CHF,Utilities,Utilities,Multi-Utilities and Unregulated Power,1.458161427,828,LONG,1983,98.03,99
2683,equity_2683,TQL,FRA,EUR,Consumer Discretionary,Media,Broadcasting & Cable TV,0.749294154,12506754,LONG,13149,28.89,29.63
2684,equity_2684,XVB,FIN,EUR,Information Technology,Technology Hardware & Equipment,Networking Equipment,1.049755963,1301585,LONG,131,164.79,154.18
2685,equity_2685,OXU,HKG,HKD,Consumer Staples,Food & Staples Retailing,Food Distributors,0.545944025,719,SHORT,-1054,1397.52,1309.48
2686,equity_2686,TSI,GBR,GBP,Health Care,Pharmaceuticals & Biotechnology,Pharmaceuticals,1.146289505,61056,LONG,180074,17.43,17.06
2687,equity_2687,UZX,ITA,EUR,Information Technology,Technology Hardware & Equipment,Office Electronics,1.136134493,309933,LONG,5114,21.5,21.26
2688,equity_2688,AUJ,HKG,HKD,Materials,Materials,Specialty Chemicals,0.777481029,322012,SHORT,-27214,146.92,144.12
2689,equity_2689,NGU,NLD,EUR,Industrials,Capital Goods,Aerospace & Defense,2.493790267,1864136,LONG,247,157.03,156.7
2690,equity_2690,IAC,HKG,HKD,Materials,Materials,Metal & Glass Containers,1.458581765,3475,SHORT,-235,1368,1275.32
2691,equity_2691,XVO,USA,CAD,Consumer Discretionary,Retailing,Automotive Retail,1.017444297,61585177,SHORT,-11228,99.31,102.35
2692,equity_2692,DDG,USA,USD,Information Technology,Technology Hardware & Equipment,Semiconductors,0.71551698,751,LONG,2088,199.87,188.25
2693,equity_2693,HDP,GBR,GBP,Industrials,Capital Goods,Industrial Conglomerates,0.832707087,1082134,SHORT,-23686,44.33,45.52
2694,equity_2694,SYA,GRC,EUR,Health Care,Health Care Equipment & Services,Health Care Facilities,1.557613254,1405,LONG,1067,110.67,113.58
2695,equity_2695,HDZ,GBR,USD,Information Technology,Software & Services,Data Processing & Outsourced Services,1.003969295,1837,LONG,904,162.21,155.76
2696,equity_2696,BBD,JPN,JPY,Consumer Discretionary,Consumer Durables & Apparel,Footwear,1.738922683,513,LONG,1386,15714.94,16413.48
2697,equity_2697,GYV,AUS,AUD,Financials,Diversified Financials,Consumer Finance,0.66681159,17890,LONG,8752,190.89,184.45
2698,equity_2698,YGT,AUS,AUD,Materials,Materials,Diversified Chemicals,2.248228753,11381,LONG,2126,88.88,92.8
2699,equity_2699,SNZ,JPN,JPY,Energy,Energy,Coal & Consumable Fuels,1.500642027,7157235,SHORT,-17417,9464.46,9202.95
2700,equity_2700,CZM,GRC,EUR,Consumer Staples,Food & Staples Retailing,Hypermarkets and Super Centers,2.850334179,1154,SHORT,-2947,26.86,30.46
